"age_sex_lexSet","measurement.no","preSeg","dur","id","word","fit","se.fit"
"Young.Female.holey",20.4081632653061,"none",0.154291666666667,"017_FY","WHOLE",619.58273871037,8.77148688411934
"Young.Male.holey",20.4081632653061,"none",0.154291666666667,"017_FY","WHOLE",651.470904879439,17.1407605584483
"Old.Female.holy",20.4081632653061,"none",0.154291666666667,"017_FY","WHOLE",586.496572395556,20.8757113703678
"Young.Female.holy",20.4081632653061,"none",0.154291666666667,"017_FY","WHOLE",618.908004895843,9.53569929756045
"Young.Male.holy",20.4081632653061,"none",0.154291666666667,"017_FY","WHOLE",647.518274721763,17.7347171138149
"Old.Female.hole",22.4489795918367,"none",0.154291666666667,"017_FY","WHOLE",619.319958892089,18.8406853592943
"Young.Female.hole",22.4489795918367,"none",0.154291666666667,"017_FY","WHOLE",630.584405814221,6.36264683293751
"Old.Male.hole",22.4489795918367,"none",0.154291666666667,"017_FY","WHOLE",700.33664541797,25.043554230091
"Young.Male.hole",22.4489795918367,"none",0.154291666666667,"017_FY","WHOLE",672.704463523175,15.5744660807504
"Old.Female.holey",22.4489795918367,"none",0.154291666666667,"017_FY","WHOLE",589.214041519828,19.8737985150134
"Young.Female.holey",22.4489795918367,"none",0.154291666666667,"017_FY","WHOLE",616.635493294243,8.5398827467021
"Young.Male.holey",22.4489795918367,"none",0.154291666666667,"017_FY","WHOLE",646.830405450999,16.6135860117508
"Old.Female.holy",22.4489795918367,"none",0.154291666666667,"017_FY","WHOLE",584.049218685948,20.2197754360659
"Young.Female.holy",22.4489795918367,"none",0.154291666666667,"017_FY","WHOLE",616.522745390938,9.27967320109829
"Young.Male.holy",22.4489795918367,"none",0.154291666666667,"017_FY","WHOLE",642.920174434015,17.2145957955317
"Old.Female.hole",24.4897959183673,"none",0.154291666666667,"017_FY","WHOLE",617.126069263724,18.2262661552716
"Young.Female.hole",24.4897959183673,"none",0.154291666666667,"017_FY","WHOLE",628.62808803244,6.18942008587677
"Old.Male.hole",24.4897959183673,"none",0.154291666666667,"017_FY","WHOLE",698.608247916289,24.2449411814292
