"sex_corp","measurement.no","preSeg","folMan","folPlace","dur","id","word","fit","se.fit"
"Male.CoRP-NE",71.4285714285714,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",556.653650791539,12.7303974355391
"Female.CoRP-SE",71.4285714285714,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",549.047093618298,13.5005412154573
"Male.CoRP-SE",71.4285714285714,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",580.817158097043,14.4762876820076
"Female.DECTE-NE",71.4285714285714,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",566.592489634693,14.5731387642905
"Male.DECTE-NE",71.4285714285714,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",586.84605291949,17.260865841032
"Female.CoRP-NE",73.469387755102,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",552.236940630457,7.18760761294031
"Male.CoRP-NE",73.469387755102,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",553.82810756567,13.2218185576169
"Female.CoRP-SE",73.469387755102,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",545.535745127055,13.9861886781413
"Male.CoRP-SE",73.469387755102,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",578.223931139697,15.0064404469454
"Female.DECTE-NE",73.469387755102,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",564.47067124115,15.0761571706206
"Male.DECTE-NE",73.469387755102,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",585.845791945652,17.7789711497164
"Female.CoRP-NE",75.5102040816327,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",550.538442453271,7.61316552401088
"Male.CoRP-NE",75.5102040816327,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",551.286704075713,13.7293375075888
"Female.CoRP-SE",75.5102040816327,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",542.453962784447,14.4922627890424
"Male.CoRP-SE",75.5102040816327,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",575.914832435464,15.5534699077241
"Female.DECTE-NE",75.5102040816327,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",562.521046553179,15.6017169799863
"Male.DECTE-NE",75.5102040816327,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",585.019421835134,18.3232422250384
"Female.CoRP-NE",77.5510204081633,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",549.129782966553,8.05019062830813
"Male.CoRP-NE",77.5510204081633,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",549.035163861119,14.2513400750972
"Female.CoRP-SE",77.5510204081633,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",539.798183537044,15.0175439049306
"Male.CoRP-SE",77.5510204081633,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",573.895587512823,16.115751246921
"Female.DECTE-NE",77.5510204081633,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",560.773249901678,16.1487264388783
"Male.DECTE-NE",77.5510204081633,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",584.396874108645,18.8932473613667
"Female.CoRP-NE",79.5918367346939,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",548.008904419712,8.49230099363383
"Male.CoRP-NE",79.5918367346939,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",547.071428142625,14.7836428082705
"Female.CoRP-SE",79.5918367346939,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",537.557062012695,15.5557456559424
"Male.CoRP-SE",79.5918367346939,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",572.164139581536,16.6893963661879
"Female.DECTE-NE",79.5918367346939,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",559.249133298829,16.7095490127498
"Male.DECTE-NE",79.5918367346939,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",584.00029796817,19.478440702912
"Female.CoRP-NE",81.6326530612245,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",547.1679121007,8.93420652137139
"Male.CoRP-NE",81.6326530612245,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",545.387601032681,15.3225279695394
"Female.CoRP-SE",81.6326530612245,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",535.712872531914,16.101091107025
"Male.CoRP-SE",81.6326530612245,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",570.712594686411,17.2709273791124
"Female.DECTE-NE",81.6326530612245,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",557.962717070816,17.2770097102636
"Male.DECTE-NE",81.6326530612245,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",583.843801657456,20.0689186858505
"Female.CoRP-NE",83.6734693877551,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",546.562384293772,9.38036078384956
"Male.CoRP-NE",83.6734693877551,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",543.939258554897,15.8699406896823
"Female.CoRP-SE",83.6734693877551,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",534.207346745853,16.6577227916397
"Male.CoRP-SE",83.6734693877551,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",569.496530364596,17.8618997828452
"Female.DECTE-NE",83.6734693877551,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",556.87675227907,17.8561935237854
"Male.DECTE-NE",83.6734693877551,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",583.888677502791,20.6745685430576
"Female.CoRP-NE",85.7142857142857,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",546.13272806698,9.83730251470452
"Male.CoRP-NE",85.7142857142857,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",542.666805030313,16.4292898314156
"Female.CoRP-SE",85.7142857142857,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",532.965245256227,17.2320087758088
"Male.CoRP-SE",85.7142857142857,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",568.456352262957,18.4652006259223
"Female.DECTE-NE",85.7142857142857,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",555.932211243777,18.4548165472742
"Male.DECTE-NE",85.7142857142857,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",584.073745874899,21.3101232208064
"Female.CoRP-NE",87.7551020408163,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",545.82221946804,10.3069568023972
"Male.CoRP-NE",87.7551020408163,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",541.513513757337,17.0014346218193
"Female.CoRP-SE",87.7551020408163,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",531.914189154637,17.825195575901
"Male.CoRP-SE",87.7551020408163,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",567.535335004841,19.0814775365342
"Female.DECTE-NE",87.7551020408163,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",555.072904097219,19.07401367815
"Male.DECTE-NE",87.7551020408163,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",584.340661686718,21.9806698040881
"Female.CoRP-NE",89.7959183673469,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",545.574577717238,10.7860452148579
"Male.CoRP-NE",89.7959183673469,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",540.42310120695,17.5841338331151
"Female.CoRP-SE",89.7959183673469,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",530.982242705251,18.4330560794699
"Male.CoRP-SE",89.7959183673469,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",566.677196386169,19.7086291893506
"Female.DECTE-NE",89.7959183673469,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",554.243084144246,19.708172625816
"Male.DECTE-NE",89.7959183673469,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",584.63152302376,22.6818246711888
"Female.CoRP-NE",91.8367346938776,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",545.340336395345,11.2710614160395
"Male.CoRP-NE",91.8367346938776,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",539.346098325207,18.1749440258503
"Female.CoRP-SE",91.8367346938776,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",530.105219014828,19.0514197091665
"Male.CoRP-SE",91.8367346938776,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",565.832468482878,20.3443751191596
"Female.DECTE-NE",91.8367346938776,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",553.394567270678,20.3520319887607
"Male.DECTE-NE",91.8367346938776,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",584.896448607115,23.4108265710871
"Female.CoRP-NE",93.8775510204082,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",545.106886454023,11.766952501482
"Male.CoRP-NE",93.8775510204082,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",538.269894048856,18.7766593338144
"Female.CoRP-SE",93.8775510204082,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",529.260842968344,19.6860451496643
"Male.CoRP-SE",93.8775510204082,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",564.988540306579,20.9911210328839
"Female.DECTE-NE",93.8775510204082,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",552.52007369259,21.0131821378126
"Male.DECTE-NE",93.8775510204082,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",585.128939004375,24.185566040741
"Female.CoRP-NE",95.9183673469388,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",544.874023037468,12.2824922184136
"Male.CoRP-NE",95.9183673469388,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",537.19428171577,19.3946547771333
"Female.CoRP-SE",95.9183673469388,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",528.440944682754,20.3473501624405
"Male.CoRP-SE",95.9183673469388,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",564.145204914946,21.6536072989211
"Female.DECTE-NE",95.9183673469388,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",551.626089805678,21.7052154484233
"Male.DECTE-NE",95.9183673469388,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",585.337094760379,25.0316007211972
"Female.CoRP-NE",97.9591836734694,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",544.641550637426,12.8244586622319
"Male.CoRP-NE",97.9591836734694,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",536.119064011528,20.0332795825811
"Female.CoRP-SE",97.9591836734694,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",527.637364904425,21.0436877580903
"Male.CoRP-SE",97.9591836734694,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",563.302264713092,22.3356877630621
"Female.DECTE-NE",97.9591836734694,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",550.719112379551,22.4391227514974
"Male.DECTE-NE",97.9591836734694,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",585.529027422213,25.9676518526835
"Female.CoRP-NE",100,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",544.409273745641,13.3951619187085
"Male.CoRP-NE",100,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",535.04404362171,20.6941956896542
"Female.CoRP-SE",100,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",526.84194437973,21.7782903250031
"Male.CoRP-SE",100,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",562.459522106127,23.0388318339883
"Female.DECTE-NE",100,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",549.805638183818,23.2193661705313
"Male.DECTE-NE",100,"nasal_apical","none","none",0.129267647058824,"017_FY","KNOW",585.712848536963,26.9992706468196
