"lexSet_ord","ageGroup","sex","measurement.no","preSeg","dur","id","word","fit","se.fit"
"hole","Old","Female",85.7142857142857,"none",0.138951289398281,"019_FO","OLDER",921.925033024013,43.4025589317327
"holey","Old","Female",85.7142857142857,"none",0.138951289398281,"019_FO","OLDER",1205.52510196119,58.8168011377812
"holy","Old","Female",85.7142857142857,"none",0.138951289398281,"019_FO","OLDER",1455.60130971284,69.18242309246
"hole","Old","Female",87.7551020408163,"none",0.138951289398281,"019_FO","OLDER",920.51683900769,45.1632538313218
"holey","Old","Female",87.7551020408163,"none",0.138951289398281,"019_FO","OLDER",1206.92255094869,61.135722720505
"holy","Old","Female",87.7551020408163,"none",0.138951289398281,"019_FO","OLDER",1455.74157523809,71.6969863025157
"hole","Old","Female",89.7959183673469,"none",0.138951289398281,"019_FO","OLDER",918.892802730765,46.9761013965702
"holey","Old","Female",89.7959183673469,"none",0.138951289398281,"019_FO","OLDER",1208.10415610189,63.5061627753313
"holy","Old","Female",89.7959183673469,"none",0.138951289398281,"019_FO","OLDER",1455.62231804936,74.2841492944494
"hole","Old","Female",91.8367346938776,"none",0.138951289398281,"019_FO","OLDER",917.029217714413,48.825976753494
"holey","Old","Female",91.8367346938776,"none",0.138951289398281,"019_FO","OLDER",1209.04621065298,65.9156614879699
"holy","Old","Female",91.8367346938776,"none",0.138951289398281,"019_FO","OLDER",1455.2320532247,76.9324160743072
"hole","Old","Female",93.8775510204082,"none",0.138951289398281,"019_FO","OLDER",914.958795361597,50.7403674057753
"holey","Old","Female",93.8775510204082,"none",0.138951289398281,"019_FO","OLDER",1209.78142623707,68.3834861450613
"holy","Old","Female",93.8775510204082,"none",0.138951289398281,"019_FO","OLDER",1454.61104235959,79.6617970534599
"hole","Old","Female",95.9183673469388,"none",0.138951289398281,"019_FO","OLDER",912.733234275161,52.7646529168564
"holey","Old","Female",95.9183673469388,"none",0.138951289398281,"019_FO","OLDER",1210.36150186453,70.9425145830643
"holy","Old","Female",95.9183673469388,"none",0.138951289398281,"019_FO","OLDER",1453.81696212141,82.5054033442842
"hole","Old","Female",97.9591836734694,"none",0.138951289398281,"019_FO","OLDER",910.404247366309,54.933413907356
"holey","Old","Female",97.9591836734694,"none",0.138951289398281,"019_FO","OLDER",1210.83815085424,73.6180968203058
"holy","Old","Female",97.9591836734694,"none",0.138951289398281,"019_FO","OLDER",1452.90750230118,85.4881267837583
"hole","Old","Female",100,"none",0.138951289398281,"019_FO","OLDER",908.023547546252,57.2581627521576
"holey","Old","Female",100,"none",0.138951289398281,"019_FO","OLDER",1211.26308652507,76.4189106307307
"holy","Old","Female",100,"none",0.138951289398281,"019_FO","OLDER",1451.94035268993,88.6173747476561
